review_threshold,block_threshold,expected_cost,review_rate,block_rate,fraud_dollar_capture,fraud_dollars_captured,feasible
0.01,0.9491666666666667,19515.075999999994,0.007710267069073515,0.0034394396674449065,0.9365689335828593,237424.66400000002,True
0.01,0.99,22388.137999999995,0.008006377768919765,0.003143328967598656,0.9256497610261647,234656.602,True
0.01,1.0,26219.735999999997,0.008644154660896304,0.0025055520756221174,0.9115411569819168,231080.00400000002,True
0.050833333333333335,0.09166666666666666,7954.28,0.0012299982916690393,0.006537213142759524,0.9846579594527503,249615.46,True
0.050833333333333335,0.1325,8173.518,0.001241387164740049,0.006525824269688514,0.9838128549391227,249401.222,True
0.050833333333333335,0.17333333333333334,7466.66,0.002027219406639713,0.00573999202778885,0.981847834482306,248903.08,True
0.050833333333333335,0.21416666666666667,7716.686,0.002334718979556973,0.005432492454871591,0.9791258893226217,248213.05399999997,True
0.050833333333333335,0.255,7676.686,0.002357496725698992,0.005409714708729571,0.9791258893226217,248213.05399999997,True
0.050833333333333335,0.29583333333333334,7676.686,0.002357496725698992,0.005409714708729571,0.9791258893226217,248213.05399999997,True
0.050833333333333335,0.3,7676.686,0.002357496725698992,0.005409714708729571,0.9791258893226217,248213.05399999997,True
0.050833333333333335,0.33666666666666667,7636.686,0.0023802744718410115,0.005386936962587552,0.9791258893226217,248213.05399999997,True
0.050833333333333335,0.3775,8529.514,0.0028586071408234154,0.004908604293605148,0.9738682834885061,246880.22600000002,True
0.050833333333333335,0.41833333333333333,8529.514,0.0028586071408234154,0.004908604293605148,0.9738682834885061,246880.22600000002,True
0.050833333333333335,0.45916666666666667,8965.279999999999,0.0029155515061784635,0.0048516599282500995,0.9722479350879198,246469.46,True
0.050833333333333335,0.5,8965.279999999999,0.0029155515061784635,0.0048516599282500995,0.9722479350879198,246469.46,True
0.050833333333333335,0.5408333333333333,10035.007999999998,0.003166106713740675,0.004601104720687888,0.967377304266579,245234.732,True
0.050833333333333335,0.5816666666666667,10189.926,0.003177495586811685,0.004589715847616878,0.9667859228194314,245084.814,True
0.050833333333333335,0.6225,13452.457999999997,0.0036558282557940893,0.004111383178634474,0.9539556617363446,241832.28199999998,True
0.050833333333333335,0.6633333333333333,13452.457999999997,0.0036558282557940893,0.004111383178634474,0.9539556617363446,241832.28199999998,True
0.050833333333333335,0.7041666666666666,14000.835999999998,0.0036899948750071182,0.004077216559421446,0.9518516458508823,241298.904,True
0.050833333333333335,0.745,14000.835999999998,0.0036899948750071182,0.004077216559421446,0.9518516458508823,241298.904,True
0.050833333333333335,0.75,14000.835999999998,0.0036899948750071182,0.004077216559421446,0.9518516458508823,241298.904,True
0.050833333333333335,0.7858333333333334,14000.835999999998,0.0036899948750071182,0.004077216559421446,0.9518516458508823,241298.904,True
0.050833333333333335,0.8266666666666667,14000.835999999998,0.0036899948750071182,0.004077216559421446,0.9518516458508823,241298.904,True
0.050833333333333335,0.8674999999999999,15034.535999999998,0.0038494390980012526,0.00391777233642731,0.947951521537625,240310.204,True
0.050833333333333335,0.9083333333333333,18142.933999999997,0.00424804965548659,0.0035191617789419737,0.9360842957019266,237301.806,True
0.050833333333333335,0.9491666666666667,19066.531999999996,0.004327771766983657,0.0034394396674449065,0.9324804262042596,236388.208,True
0.050833333333333335,0.99,21939.593999999994,0.004623882466829907,0.003143328967598656,0.921561253647565,233620.146,True
0.050833333333333335,1.0,25771.191999999995,0.0052616593588064465,0.0025055520756221174,0.9074526496033172,230043.548,True
0.09166666666666666,0.1325,9687.918,1.1388873071009623e-05,0.006525824269688514,0.9757088644575245,247346.822,True
0.09166666666666666,0.17333333333333334,8981.06,0.0007972211149706737,0.00573999202778885,0.9737438440007077,246848.67999999996,True
0.09166666666666666,0.21416666666666667,9231.086,0.0011047206878879335,0.005432492454871591,0.9710218988410236,246158.65399999998,True
0.09166666666666666,0.255,9191.086,0.0011274984340299528,0.005409714708729571,0.9710218988410236,246158.65399999998,True
0.09166666666666666,0.29583333333333334,9191.086,0.0011274984340299528,0.005409714708729571,0.9710218988410236,246158.65399999998,True
0.09166666666666666,0.3,9191.086,0.0011274984340299528,0.005409714708729571,0.9710218988410236,246158.65399999998,True
0.09166666666666666,0.33666666666666667,9151.086,0.001150276180171972,0.005386936962587552,0.9710218988410236,246158.65399999998,True
0.09166666666666666,0.3775,10043.913999999999,0.001628608849154376,0.004908604293605148,0.9657642930069079,244825.826,True
0.09166666666666666,0.41833333333333333,10043.913999999999,0.001628608849154376,0.004908604293605148,0.9657642930069079,244825.826,True
0.09166666666666666,0.45916666666666667,10479.679999999998,0.0016855532145094243,0.0048516599282500995,0.9641439446063218,244415.06,True
0.09166666666666666,0.5,10479.679999999998,0.0016855532145094243,0.0048516599282500995,0.9641439446063218,244415.06,True
0.09166666666666666,0.5408333333333333,11549.408,0.001936108422071636,0.004601104720687888,0.9592733137849809,243180.332,True
0.09166666666666666,0.5816666666666667,11704.325999999997,0.0019474972951426456,0.004589715847616878,0.9586819323378333,243030.41400000002,True
0.09166666666666666,0.6225,14966.857999999997,0.0024258299641250498,0.004111383178634474,0.9458516712547466,239777.88199999998,True
0.09166666666666666,0.6633333333333333,14966.857999999997,0.0024258299641250498,0.004111383178634474,0.9458516712547466,239777.88199999998,True
0.09166666666666666,0.7041666666666666,15515.235999999997,0.0024599965833380787,0.004077216559421446,0.9437476553692842,239244.504,True
0.09166666666666666,0.745,15515.235999999997,0.0024599965833380787,0.004077216559421446,0.9437476553692842,239244.504,True
0.09166666666666666,0.75,15515.235999999997,0.0024599965833380787,0.004077216559421446,0.9437476553692842,239244.504,True
0.09166666666666666,0.7858333333333334,15515.235999999997,0.0024599965833380787,0.004077216559421446,0.9437476553692842,239244.504,True
0.09166666666666666,0.8266666666666667,15515.235999999997,0.0024599965833380787,0.004077216559421446,0.9437476553692842,239244.504,True
0.09166666666666666,0.8674999999999999,16548.935999999994,0.0026194408063322135,0.00391777233642731,0.9398475310560268,238255.804,True
0.09166666666666666,0.9083333333333333,19657.333999999995,0.00301805136381755,0.0035191617789419737,0.9279803052203285,235247.40600000002,True
0.09166666666666666,0.9491666666666667,20580.931999999997,0.003097773475314618,0.0034394396674449065,0.9243764357226616,234333.80800000002,True
0.09166666666666666,0.99,23453.993999999995,0.003393884175160868,0.003143328967598656,0.9134572631659669,231565.746,True
0.09166666666666666,1.0,27285.591999999997,0.0040316610671374065,0.0025055520756221174,0.899348659121719,227989.148,True
0.1325,0.17333333333333334,9833.011999999999,0.000785832241899664,0.00573999202778885,0.9703634259461972,245991.72799999997,True
0.1325,0.21416666666666667,10083.038,0.001093331814816924,0.005432492454871591,0.967641480786513,245301.70199999996,True
0.1325,0.255,10043.038,0.001116109560958943,0.005409714708729571,0.967641480786513,245301.70199999996,True
0.1325,0.29583333333333334,10043.038,0.001116109560958943,0.005409714708729571,0.967641480786513,245301.70199999996,True
0.1325,0.3,10043.038,0.001116109560958943,0.005409714708729571,0.967641480786513,245301.70199999996,True
0.1325,0.33666666666666667,10003.038,0.0011388873071009624,0.005386936962587552,0.967641480786513,245301.70199999996,True
0.1325,0.3775,10895.865999999998,0.0016172199760833665,0.004908604293605148,0.9623838749523974,243968.874,True
0.1325,0.41833333333333333,10895.865999999998,0.0016172199760833665,0.004908604293605148,0.9623838749523974,243968.874,True
0.1325,0.45916666666666667,11331.632,0.0016741643414384148,0.0048516599282500995,0.9607635265518113,243558.108,True
0.1325,0.5,11331.632,0.0016741643414384148,0.0048516599282500995,0.9607635265518113,243558.108,True
0.1325,0.5408333333333333,12401.36,0.0019247195490006263,0.004601104720687888,0.9558928957304703,242323.37999999998,True
0.1325,0.5816666666666667,12556.277999999998,0.001936108422071636,0.004589715847616878,0.9553015142833227,242173.462,True
0.1325,0.6225,15818.809999999994,0.0024144410910540404,0.004111383178634474,0.9424712532002361,238920.93,True
0.1325,0.6633333333333333,15818.809999999994,0.0024144410910540404,0.004111383178634474,0.9424712532002361,238920.93,True
0.1325,0.7041666666666666,16367.187999999998,0.002448607710267069,0.004077216559421446,0.9403672373147737,238387.552,True
0.1325,0.745,16367.187999999998,0.002448607710267069,0.004077216559421446,0.9403672373147737,238387.552,True
0.1325,0.75,16367.187999999998,0.002448607710267069,0.004077216559421446,0.9403672373147737,238387.552,True
0.1325,0.7858333333333334,16367.187999999998,0.002448607710267069,0.004077216559421446,0.9403672373147737,238387.552,True
0.1325,0.8266666666666667,16367.187999999998,0.002448607710267069,0.004077216559421446,0.9403672373147737,238387.552,True
0.1325,0.8674999999999999,17400.887999999995,0.0026080519332612037,0.00391777233642731,0.9364671130015162,237398.85199999998,True
0.1325,0.9083333333333333,20509.285999999996,0.0030066624907465404,0.0035191617789419737,0.9245998871658179,234390.454,True
0.1325,0.9491666666666667,21432.883999999995,0.003086384602243608,0.0034394396674449065,0.9209960176681511,233476.85600000003,True
0.1325,0.99,24305.945999999996,0.003382495302089858,0.003143328967598656,0.9100768451114565,230708.79400000002,True
0.1325,1.0,28137.543999999994,0.004020272194066397,0.0025055520756221174,0.8959682410672085,227132.196,True
0.17333333333333334,0.21416666666666667,11730.606,0.00030749957291725984,0.005432492454871591,0.9597813989592462,243309.13399999996,True
0.17333333333333334,0.255,11690.606,0.0003302773190592791,0.005409714708729571,0.9597813989592462,243309.13399999996,True
0.17333333333333334,0.29583333333333334,11690.606,0.0003302773190592791,0.005409714708729571,0.9597813989592462,243309.13399999996,True
0.17333333333333334,0.3,11690.606,0.0003302773190592791,0.005409714708729571,0.9597813989592462,243309.13399999996,True
0.17333333333333334,0.33666666666666667,11650.606,0.0003530550652012983,0.005386936962587552,0.9597813989592462,243309.13399999996,True
0.17333333333333334,0.3775,12543.434,0.0008313877341837025,0.004908604293605148,0.9545237931251306,241976.306,True
0.17333333333333334,0.41833333333333333,12543.434,0.0008313877341837025,0.004908604293605148,0.9545237931251306,241976.306,True
0.17333333333333334,0.45916666666666667,12979.199999999999,0.0008883320995387506,0.0048516599282500995,0.9529034447245445,241565.54,True
0.17333333333333334,0.5,12979.199999999999,0.0008883320995387506,0.0048516599282500995,0.9529034447245445,241565.54,True
0.17333333333333334,0.5408333333333333,14048.927999999998,0.0011388873071009624,0.004601104720687888,0.9480328139032035,240330.81199999998,True
0.17333333333333334,0.5816666666666667,14203.845999999998,0.001150276180171972,0.004589715847616878,0.947441432456056,240180.89400000003,True
0.17333333333333334,0.6225,17466.377999999997,0.001628608849154376,0.004111383178634474,0.9346111713729691,236928.36199999996,True
0.17333333333333334,0.6633333333333333,17466.377999999997,0.001628608849154376,0.004111383178634474,0.9346111713729691,236928.36199999996,True
0.17333333333333334,0.7041666666666666,18014.755999999998,0.001662775468367405,0.004077216559421446,0.9325071554875068,236394.984,True
0.17333333333333334,0.745,18014.755999999998,0.001662775468367405,0.004077216559421446,0.9325071554875068,236394.984,True
0.17333333333333334,0.75,18014.755999999998,0.001662775468367405,0.004077216559421446,0.9325071554875068,236394.984,True
0.17333333333333334,0.7858333333333334,18014.755999999998,0.001662775468367405,0.004077216559421446,0.9325071554875068,236394.984,True
0.17333333333333334,0.8266666666666667,18014.755999999998,0.001662775468367405,0.004077216559421446,0.9325071554875068,236394.984,True
0.17333333333333334,0.8674999999999999,19048.456,0.0018222196913615398,0.00391777233642731,0.9286070311742494,235406.28399999999,True
0.17333333333333334,0.9083333333333333,22156.853999999996,0.0022208302488468767,0.0035191617789419737,0.916739805338551,232397.886,True
0.17333333333333334,0.9491666666666667,23080.451999999997,0.002300552360343944,0.0034394396674449065,0.9131359358408841,231484.288,True
0.17333333333333334,0.99,25953.513999999996,0.0025966630601901943,0.003143328967598656,0.9022167632841896,228716.22600000002,True
0.17333333333333334,1.0,29785.111999999994,0.003234439952166733,0.0025055520756221174,0.8881081592399417,225139.628,True
0.21416666666666667,0.255,14315.71,2.2777746142019246e-05,0.005409714708729571,0.9488936183205094,240549.02999999997,True
0.21416666666666667,0.29583333333333334,14315.71,2.2777746142019246e-05,0.005409714708729571,0.9488936183205094,240549.02999999997,True
0.21416666666666667,0.3,14315.71,2.2777746142019246e-05,0.005409714708729571,0.9488936183205094,240549.02999999997,True
0.21416666666666667,0.33666666666666667,14275.71,4.555549228403849e-05,0.005386936962587552,0.9488936183205094,240549.02999999997,True
0.21416666666666667,0.3775,15168.537999999999,0.0005238881612664427,0.004908604293605148,0.9436360124863938,239216.20200000002,True
0.21416666666666667,0.41833333333333333,15168.537999999999,0.0005238881612664427,0.004908604293605148,0.9436360124863938,239216.20200000002,True
0.21416666666666667,0.45916666666666667,15604.303999999998,0.0005808325266214908,0.0048516599282500995,0.9420156640858076,238805.436,True
0.21416666666666667,0.5,15604.303999999998,0.0005808325266214908,0.0048516599282500995,0.9420156640858076,238805.436,True
0.21416666666666667,0.5408333333333333,16674.032,0.0008313877341837025,0.004601104720687888,0.9371450332644667,237570.70799999998,True
0.21416666666666667,0.5816666666666667,16828.949999999997,0.0008427766072547122,0.004589715847616878,0.9365536518173191,237420.79,True
0.21416666666666667,0.6225,20091.481999999996,0.0013211092762371163,0.004111383178634474,0.9237233907342324,234168.25799999997,True
0.21416666666666667,0.6633333333333333,20091.481999999996,0.0013211092762371163,0.004111383178634474,0.9237233907342324,234168.25799999997,True
0.21416666666666667,0.7041666666666666,20639.859999999997,0.0013552758954501452,0.004077216559421446,0.9216193748487701,233634.88,True
0.21416666666666667,0.745,20639.859999999997,0.0013552758954501452,0.004077216559421446,0.9216193748487701,233634.88,True
0.21416666666666667,0.75,20639.859999999997,0.0013552758954501452,0.004077216559421446,0.9216193748487701,233634.88,True
0.21416666666666667,0.7858333333333334,20639.859999999997,0.0013552758954501452,0.004077216559421446,0.9216193748487701,233634.88,True
0.21416666666666667,0.8266666666666667,20639.859999999997,0.0013552758954501452,0.004077216559421446,0.9216193748487701,233634.88,True
0.21416666666666667,0.8674999999999999,21673.559999999998,0.00151472011844428,0.00391777233642731,0.9177192505355126,232646.18,True
0.21416666666666667,0.9083333333333333,24781.958,0.0019133306759296167,0.0035191617789419737,0.9058520246998143,229637.782,True
0.21416666666666667,0.9491666666666667,25705.555999999997,0.001993052787426684,0.0034394396674449065,0.9022481552021474,228724.184,True
0.21416666666666667,0.99,28578.617999999995,0.0022891634872729346,0.003143328967598656,0.8913289826454529,225956.12200000003,True
0.21416666666666667,1.0,32410.215999999993,0.0029269403792494732,0.0025055520756221174,0.8772203786012049,222379.524,True
0.255,0.29583333333333334,14305.71,0.0,0.005409714708729571,0.9488936183205094,240549.02999999997,True
0.255,0.3,14305.71,0.0,0.005409714708729571,0.9488936183205094,240549.02999999997,True
0.255,0.33666666666666667,14265.71,2.2777746142019246e-05,0.005386936962587552,0.9488936183205094,240549.02999999997,True
0.255,0.3775,15158.537999999999,0.0005011104151244235,0.004908604293605148,0.9436360124863938,239216.20200000002,True
0.255,0.41833333333333333,15158.537999999999,0.0005011104151244235,0.004908604293605148,0.9436360124863938,239216.20200000002,True
0.255,0.45916666666666667,15594.303999999998,0.0005580547804794715,0.0048516599282500995,0.9420156640858076,238805.436,True
0.255,0.5,15594.303999999998,0.0005580547804794715,0.0048516599282500995,0.9420156640858076,238805.436,True
0.255,0.5408333333333333,16664.032,0.0008086099880416833,0.004601104720687888,0.9371450332644667,237570.70799999998,True
0.255,0.5816666666666667,16818.949999999997,0.0008199988611126929,0.004589715847616878,0.9365536518173191,237420.79,True
0.255,0.6225,20081.481999999996,0.0012983315300950972,0.004111383178634474,0.9237233907342324,234168.25799999997,True
0.255,0.6633333333333333,20081.481999999996,0.0012983315300950972,0.004111383178634474,0.9237233907342324,234168.25799999997,True
0.255,0.7041666666666666,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.255,0.745,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.255,0.75,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.255,0.7858333333333334,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.255,0.8266666666666667,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.255,0.8674999999999999,21663.559999999998,0.0014919423723022606,0.00391777233642731,0.9177192505355126,232646.18,True
0.255,0.9083333333333333,24771.958,0.0018905529297875976,0.0035191617789419737,0.9058520246998143,229637.782,True
0.255,0.9491666666666667,25695.555999999997,0.001970275041284665,0.0034394396674449065,0.9022481552021474,228724.184,True
0.255,0.99,28568.617999999995,0.002266385741130915,0.003143328967598656,0.8913289826454529,225956.12200000003,True
0.255,1.0,32400.215999999993,0.002904162633107454,0.0025055520756221174,0.8772203786012049,222379.524,True
0.29583333333333334,0.3,14305.71,0.0,0.005409714708729571,0.9488936183205094,240549.02999999997,True
0.29583333333333334,0.33666666666666667,14265.71,2.2777746142019246e-05,0.005386936962587552,0.9488936183205094,240549.02999999997,True
0.29583333333333334,0.3775,15158.537999999999,0.0005011104151244235,0.004908604293605148,0.9436360124863938,239216.20200000002,True
0.29583333333333334,0.41833333333333333,15158.537999999999,0.0005011104151244235,0.004908604293605148,0.9436360124863938,239216.20200000002,True
0.29583333333333334,0.45916666666666667,15594.303999999998,0.0005580547804794715,0.0048516599282500995,0.9420156640858076,238805.436,True
0.29583333333333334,0.5,15594.303999999998,0.0005580547804794715,0.0048516599282500995,0.9420156640858076,238805.436,True
0.29583333333333334,0.5408333333333333,16664.032,0.0008086099880416833,0.004601104720687888,0.9371450332644667,237570.70799999998,True
0.29583333333333334,0.5816666666666667,16818.949999999997,0.0008199988611126929,0.004589715847616878,0.9365536518173191,237420.79,True
0.29583333333333334,0.6225,20081.481999999996,0.0012983315300950972,0.004111383178634474,0.9237233907342324,234168.25799999997,True
0.29583333333333334,0.6633333333333333,20081.481999999996,0.0012983315300950972,0.004111383178634474,0.9237233907342324,234168.25799999997,True
0.29583333333333334,0.7041666666666666,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.29583333333333334,0.745,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.29583333333333334,0.75,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.29583333333333334,0.7858333333333334,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.29583333333333334,0.8266666666666667,20629.859999999997,0.0013324981493081259,0.004077216559421446,0.9216193748487701,233634.88,True
0.29583333333333334,0.8674999999999999,21663.559999999998,0.0014919423723022606,0.00391777233642731,0.9177192505355126,232646.18,True
0.29583333333333334,0.9083333333333333,24771.958,0.0018905529297875976,0.0035191617789419737,0.9058520246998143,229637.782,True
0.29583333333333334,0.9491666666666667,25695.555999999997,0.001970275041284665,0.0034394396674449065,0.9022481552021474,228724.184,True
0.29583333333333334,0.99,28568.617999999995,0.002266385741130915,0.003143328967598656,0.8913289826454529,225956.12200000003,True
